update,frames,FPS,duration,return_mean,return_std,return_min,return_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm
8407,8608768,2319.1957410710284,4095,-174.34615384615384,665.1778358111745,-1775.5,426.5,107.3076923076923,111.18341368787856,28.0,450.0,0.09395055659115314,74.01923370361328,4.444004237651825,13016.93310546875,1947.0876082954333
8408,8609792,2214.0045208306165,4095,-45.47222222222222,644.7139002047994,-2271.5,438.5,64.72222222222223,93.80760781488151,27.0,450.0,0.08269485831260681,88.1061782836914,22.96122670173645,21841.06640625,7924.535244500429
8409,8610816,2277.959471636669,4096,-91.76470588235294,760.6760754062807,-2866.5,439.5,63.411764705882355,98.76356724284959,7.0,450.0,0.10810859128832817,82.00136184692383,8.24656367301941,16746.678955078125,5791.385480651742
8410,8611840,2313.9641098470565,4096,-216.4375,700.5881652895301,-1900.5,406.0,127.0,127.09838708654017,37.0,450.0,0.12908816523849964,51.25402355194092,35.98217582702637,10307.49267578125,3703.484739231287
8411,8612864,2324.4523402461286,4097,133.03846153846155,255.2659594602688,-447.0,409.0,60.53846153846154,35.91788794676286,32.0,177.0,0.13249034248292446,92.00399780273438,8.875102996826172,12927.781005859375,5032.5479801735155
8412,8613888,2298.388972786225,4097,-246.33333333333334,850.1112999026788,-2938.5,353.0,107.2,135.59410016663705,4.0,450.0,0.12498915195465088,84.26957702636719,17.276419639587402,14356.982421875,3503.3637851589992
8413,8614912,2303.565160819035,4098,101.2,298.32794036093907,-463.5,492.5,45.0,18.878559267062727,9.0,71.0,0.09511409141123295,60.25108337402344,15.726323187351227,12340.1396484375,5414.478589362649
8414,8615936,2313.947903180881,4098,-1.1470588235294117,574.6578973284346,-1917.5,429.5,76.29411764705883,97.67940640680695,3.0,450.0,0.10763408802449703,82.64443016052246,-4.559246361255646,13446.143798828125,1905.6812867556978
8415,8616960,2303.5602188479324,4099,17.533333333333335,352.29156800708256,-613.0,419.5,47.666666666666664,17.718791029738895,17.0,81.0,0.06064596399664879,88.31320571899414,20.663535594940186,17454.94873046875,4017.8819497373065
8416,8617984,2303.565160819035,4099,-67.8529411764706,740.0611215756575,-2245.5,440.5,92.17647058823529,131.5447744369228,7.0,450.0,0.07573791407048702,78.84137916564941,19.45931339263916,16303.083740234375,3245.971704185136
8417,8619008,2288.1328885247262,4099,19.916666666666668,320.9183978140791,-496.0,411.5,52.333333333333336,21.642293983977044,16.0,96.0,0.08528764359652996,75.22391700744629,11.400867223739624,14150.385986328125,7691.843196818067
8418,8620032,2313.951643160618,4100,112.35,445.23404238669804,-634.0,501.5,44.0,22.167543842293398,22.0,93.0,0.09733727015554905,59.00897693634033,39.88726091384888,16955.067626953125,3145.1099799936237
8419,8621056,2277.966720747794,4100,-312.7307692307692,863.3475014639375,-1995.5,410.5,145.46153846153845,167.87615187054982,32.0,450.0,0.10500228404998779,65.00645351409912,17.673804998397827,10942.7158203125,2811.8278912179467
8420,8622080,2223.6054450014576,4101,-59.041666666666664,405.1464991381376,-842.5,322.5,59.166666666666664,21.900659553741505,41.0,126.0,0.10121630690991879,81.01671600341797,24.023194789886475,17638.998779296875,4478.893236853318
8421,8623104,2308.748582084297,4101,-157.72727272727272,849.0271535339824,-2665.5,413.5,92.18181818181819,114.0054370169313,37.0,450.0,0.10855127684772015,74.89358901977539,21.038273811340332,14926.793701171875,3460.177108093057
8422,8624128,2298.388972786225,4102,160.91666666666666,441.83225669427486,-1248.5,540.5,79.33333333333333,112.566523541514,17.0,450.0,0.09748648852109909,71.56394481658936,4.182417929172516,10528.06201171875,2180.783011653766
8423,8625152,2308.7448589047813,4102,253.6875,67.56752987752327,129.5,351.0,49.375,9.860749210886564,36.0,63.0,0.13172655552625656,81.00077247619629,39.515461921691895,10925.19970703125,2289.623413085844
8424,8626176,2308.7448589047813,4103,-536.9,980.3548796226803,-2763.0,380.0,172.8,181.0501587958431,23.0,450.0,0.09725861996412277,89.3127670288086,46.72459030151367,13671.907958984375,4315.60889245547
8425,8627200,2298.386512890327,4103,-206.625,822.1650058686516,-2241.0,326.5,106.25,115.59925389032578,37.0,407.0,0.08451867662370205,88.16340637207031,37.3347053527832,13889.01416015625,4078.5416083394084
8426,8628224,2283.037880644316,4104,45.19230769230769,572.1462137782862,-1781.5,361.5,82.23076923076923,106.87962592500885,34.0,450.0,0.0901179239153862,110.03348731994629,7.6375632584095,13614.24560546875,3504.2015420041525
8427,8629248,2247.9854578571485,4104,-176.71428571428572,822.394168490601,-2360.0,453.5,106.85714285714286,141.29394747064268,20.0,450.0,0.07833974808454514,92.21078109741211,36.85121726989746,14382.09326171875,4456.953740773519
8428,8630272,2293.2506881139298,4104,-109.54166666666667,943.8571673884537,-2728.0,454.5,81.83333333333333,114.7198277931452,28.0,450.0,0.0978741142898798,93.17272758483887,29.99872398376465,17533.830078125,3757.8296224958835
8429,8631296,2308.748582084297,4105,-51.85,253.04318307356158,-477.0,328.0,53.9,32.37421813727707,23.0,127.0,0.09967346675693989,95.2580509185791,49.12631320953369,17098.207275390625,3024.9558149075847
8430,8632320,2335.0487759793145,4105,-457.8333333333333,863.1295126199518,-2300.0,422.0,153.66666666666666,139.74103032236295,30.0,450.0,0.14923235774040222,54.05289363861084,44.978450775146484,15686.701904296875,4397.535219882296
8431,8633344,2293.247014751644,4106,14.375,407.9457748381926,-880.0,414.0,50.583333333333336,22.584870796373597,10.0,96.0,0.10770874097943306,73.6937484741211,34.25889301300049,14180.542236328125,3997.162920277554
8432,8634368,2272.910822366036,4106,-210.35714285714286,799.4547121223902,-2063.0,465.5,116.28571428571429,139.44554931760925,27.0,450.0,0.10294131375849247,94.33761024475098,15.68136191368103,16832.546630859375,3624.3694397053578
8433,8635392,2277.961888001918,4107,-79.0,783.3524567067952,-2717.0,423.5,79.42857142857143,104.89294834375139,18.0,450.0,0.0997085701674223,115.76145935058594,11.998851537704468,16003.75048828125,8624.61379742926
8434,8636416,2277.9582634559674,4107,67.1,436.11153772095196,-1238.0,433.5,59.06666666666667,41.66767998767817,29.0,208.0,0.07174547761678696,118.22481918334961,9.434750437736511,15958.46875,8533.467822723447
8435,8637440,2308.748582084297,4108,190.0,136.7808466123821,-60.0,418.0,66.66666666666667,32.88025412175385,34.0,147.0,0.10400052182376385,100.76117897033691,18.95322823524475,11012.56982421875,3073.734233185669
8436,8638464,2345.7294542300733,4108,-174.95833333333334,476.9968316776911,-1232.5,373.5,93.08333333333333,111.46035044903736,23.0,450.0,0.13232746720314026,81.74984931945801,35.42318868637085,12417.909912109375,2488.613147500694
8437,8639488,2308.748582084297,4108,-145.57692307692307,573.9681660347565,-1637.0,420.5,95.46153846153847,106.84468626117314,29.0,450.0,0.13548976927995682,92.54862976074219,22.495157718658447,15983.2099609375,2914.6360419520433
8438,8640512,2298.392662639945,4109,-193.1818181818182,741.917119627721,-2086.5,430.5,93.81818181818181,115.44681434387336,31.0,450.0,0.14907101169228554,74.43463706970215,45.58713722229004,14487.386474609375,2800.3177227018923
8439,8641536,2351.1058744702445,4109,152.0,332.7407023494421,-531.5,443.5,53.375,23.194490186248974,34.0,111.0,0.17688366025686264,55.596205711364746,21.394880533218384,9512.92333984375,3472.755227200758
8440,8642560,2329.734086086364,4110,-84.375,527.9056941111736,-1078.0,430.0,114.125,107.05890609846524,32.0,361.0,0.14426508359611034,66.11877632141113,39.9720401763916,13181.8642578125,3925.7065959752817
8441,8643584,2351.1110225522257,4110,-790.75,870.1833140206724,-2198.0,228.5,196.25,186.6773620447857,20.0,450.0,0.18454508110880852,57.13565731048584,46.095723152160645,9686.499267578125,3589.954757607495
8442,8644608,2303.5577478703326,4111,-5.269230769230769,523.4914081796088,-1545.0,443.0,110.53846153846153,111.67784394588914,31.0,450.0,0.09032133035361767,104.52458000183105,-17.493109464645386,12973.140625,2683.777274143751
8443,8645632,2272.915633703759,4111,-53.5625,537.6586066862038,-1738.5,411.0,69.9375,99.25942571740983,15.0,450.0,0.08780757710337639,101.09454154968262,39.86210250854492,20943.0234375,4296.095677455461
8444,8646656,2319.194488752766,4112,-127.68181818181819,503.8043123316502,-1129.0,413.5,84.0,41.387305915088156,33.0,175.0,0.12582771852612495,60.724395751953125,36.6141676902771,16254.982177734375,3770.8339962652512
8445,8647680,2308.747341023124,4112,55.22727272727273,290.9805807044646,-453.0,359.0,51.27272727272727,24.21153334895248,16.0,104.0,0.10564757697284222,53.6884708404541,22.85157871246338,13836.68115234375,4114.958795030445
8446,8648704,2308.7411357372735,4112,-298.22222222222223,612.8242049501957,-1814.5,321.5,96.44444444444444,126.04858949460817,31.0,450.0,0.1198328249156475,57.04853534698486,54.9824104309082,15969.21630859375,5377.899189272149
8447,8649728,2329.735349812833,4113,-181.4375,730.6751346143852,-1799.5,378.0,124.0,128.02734082999615,43.0,450.0,0.11992430873215199,59.01370620727539,30.555500507354736,13310.525390625,2855.8683497173524
8448,8650752,2267.885699802516,4113,-135.85714285714286,729.1438332673717,-2247.0,473.0,111.71428571428571,128.0783401847861,26.0,450.0,0.10436180606484413,72.06139183044434,-4.1313230991363525,12896.890869140625,2816.7544793063817
8449,8651776,2298.397582463334,4114,-98.91666666666667,729.0651500761476,-2349.5,444.5,82.25,114.63792638855026,1.0,450.0,0.12143388949334621,59.967793464660645,32.04110670089722,12298.025390625,2744.2717873182373
8450,8652800,2340.3788423782353,4114,109.8125,191.66995354971525,-238.5,375.0,61.125,20.195528589269458,37.0,98.0,0.11858557537198067,71.98032569885254,26.822104930877686,12397.296630859375,4417.804728963078
8451,8653824,2340.3673647317305,4115,-121.9375,675.116306530771,-1819.5,375.0,134.5,134.77202973911167,37.0,450.0,0.12756467796862125,67.34571838378906,49.4861536026001,10279.96826171875,5936.948674988869
8452,8654848,2335.036081067416,4115,-356.55,687.348726993802,-2025.0,369.5,130.1,128.8948796500466,18.0,450.0,0.12055831402540207,86.54246139526367,49.03469753265381,17269.685546875,4316.335213104781
8453,8655872,2288.135326521262,4116,-346.9642857142857,807.1176773885338,-1752.5,426.5,126.78571428571429,147.84363292316098,26.0,450.0,0.12366351298987865,78.46547317504883,39.24120807647705,19939.380126953125,3794.7476013365667
8454,8656896,2293.2457903001637,4116,-145.29166666666666,298.99334289783485,-575.5,451.5,60.75,33.81598487894938,3.0,126.0,0.1253241878002882,80.01152229309082,29.296616792678833,17249.139404296875,6575.215000451026
8455,8657920,2272.916836541372,4117,-53.921052631578945,370.35748246787807,-799.5,432.5,57.421052631578945,64.7784205373442,4.0,317.0,0.08760349452495575,95.42037391662598,36.264283657073975,22083.51904296875,7261.302705015637
8456,8658944,2238.166313438428,4117,99.42857142857143,341.9142640276627,-536.0,519.5,40.42857142857143,22.203756500220596,1.0,78.0,0.06024141237139702,108.4973030090332,8.626414179801941,18019.70166015625,3624.116861549421
8457,8659968,2340.3762917803942,4117,-313.9166666666667,775.5370674929443,-1941.5,425.5,109.33333333333333,153.14009562779074,17.0,450.0,0.09767250716686249,68.98789405822754,42.498544216156006,18078.015380859375,4841.1571366257
8458,8660992,2272.9144308674186,4118,-221.6875,397.73011715703655,-957.5,282.0,65.875,35.820516118559766,28.0,152.0,0.14729532599449158,67.03355312347412,57.27392292022705,17452.84521484375,4330.5543502262835
8459,8662016,2313.955383152445,4118,-43.214285714285715,340.6325373627776,-509.5,396.0,41.785714285714285,21.837643028981503,6.0,84.0,0.10597728192806244,77.90164947509766,53.964476585388184,19045.57958984375,6171.444596397322
8460,8663040,2272.913228032351,4119,-382.02941176470586,864.9411484670032,-2643.5,340.0,108.0,148.01112835745514,1.0,450.0,0.11288817413151264,77.8251781463623,40.8288459777832,18530.39111328125,10676.853513564769
8461,8664064,2308.7460999632854,4119,-216.54166666666666,874.832994975168,-2776.5,495.5,100.91666666666667,115.40613670376844,25.0,450.0,0.10759242996573448,76.72645950317383,13.101427793502808,15235.68115234375,6551.160824004802
8462,8665088,2329.734086086364,4120,275.4,147.4830159713314,81.0,498.0,48.7,17.25717242192359,23.0,74.0,0.13457362912595272,84.76625061035156,22.037070274353027,12312.19189453125,5352.168842313617
8463,8666112,2313.961616499022,4120,55.833333333333336,311.60694614993565,-527.0,456.5,71.44444444444444,54.26501043973631,16.0,211.0,0.14801975339651108,63.19084644317627,19.901561737060547,10875.603759765625,5203.427239017787
8464,8667136,2267.888094843327,4121,-157.8846153846154,851.09859217923,-2327.0,497.5,102.53846153846153,149.15485777417086,4.0,450.0,0.12303926795721054,70.78743553161621,9.872078895568848,14012.69287109375,8803.049434351416
8465,8668160,2267.876119689856,4121,-228.03571428571428,759.1582618806389,-2431.0,390.5,128.42857142857142,141.01555855685586,25.0,450.0,0.14695117622613907,78.54935646057129,11.321054100990295,14694.11767578125,6534.118803417276
8466,8669184,2277.9655125594027,4121,55.90625,382.4372995484848,-771.0,441.5,64.625,46.89199691845081,24.0,187.0,0.12919834069907665,91.03173637390137,2.246460407972336,15329.231201171875,5523.58712641211
8467,8670208,2313.9603698270203,4122,34.0,384.9733757027881,-551.5,458.0,66.75,48.964485429067196,28.0,220.0,0.10364690609276295,87.21177101135254,20.359217643737793,16683.43017578125,4052.559977120392
8468,8671232,2272.9084167048136,4122,23.035714285714285,345.00059338901946,-803.0,528.5,63.92857142857143,32.85566766874756,18.0,126.0,0.0896397102624178,85.8880786895752,2.1596864461898804,15084.16455078125,4825.448322930311
8469,8672256,2298.385282944353,4123,-42.55555555555556,566.782264897614,-1937.5,434.5,71.5,93.58670964523874,19.0,450.0,0.09015330485999584,90.12704086303711,18.89654278755188,17261.060791015625,6451.587435621969
8470,8673280,2288.135326521262,4123,68.07692307692308,384.2335951232034,-598.5,538.0,41.23076923076923,15.621256948115708,17.0,72.0,0.08522878773510456,61.83145332336426,37.39004850387573,15512.62841796875,2995.9332236958994
8471,8674304,2335.0386200387525,4124,-7.9375,361.01535956763666,-688.0,393.5,58.875,24.56846301663985,22.0,90.0,0.0813737753778696,51.5263090133667,39.15177345275879,11753.06787109375,2961.6719998301746
8472,8675328,2298.398812422472,4124,-318.625,759.4080514069275,-1924.5,437.5,131.0,145.64740528641994,31.0,450.0,0.08315755426883698,49.4385404586792,40.08584976196289,11243.400634765625,2439.8237281848824
8473,8676352,2303.5577478703326,4125,-122.1,512.2097129106397,-1323.0,416.5,94.9,119.32682012020601,37.0,450.0,0.1424529105424881,67.93828773498535,41.49628162384033,16080.900390625,3350.6766085891
8474,8677376,2313.952889823217,4125,-198.16666666666666,696.7153332283965,-2401.5,394.0,75.93333333333334,103.3753462979555,10.0,450.0,0.12146535702049732,61.93600082397461,24.767162799835205,18167.490478515625,9710.112234795768
8475,8678400,2283.041521373046,4125,-106.16666666666667,773.9650078222745,-2239.5,435.5,108.77777777777777,125.32072434604456,31.0,450.0,0.13515927456319332,62.64334774017334,18.24083185195923,9763.77685546875,4808.730544940428
8476,8679424,2308.7398946841063,4126,-151.33333333333334,836.8484862201095,-2403.0,395.5,89.55555555555556,128.0061726906698,19.0,450.0,0.14520790427923203,59.44776439666748,47.13907527923584,14421.146728515625,2993.528171691727
8477,8680448,2308.7448589047813,4126,-631.5625,1056.3550373069415,-2403.0,474.5,220.875,185.974754671165,30.0,450.0,0.16686681285500526,52.98240661621094,30.739397048950195,9491.381469726562,3087.4851785397573
8478,8681472,2288.134107522345,4127,-121.77272727272727,654.7774557274598,-1632.0,449.5,88.81818181818181,119.10104051283376,30.0,450.0,0.16402821987867355,72.31634140014648,31.502036094665527,15860.275390625,4979.194568390173
8479,8682496,2298.3951225490064,4127,-135.23076923076923,604.2626980742926,-1738.0,463.0,109.92307692307692,117.54571061012919,33.0,450.0,0.14377718791365623,94.02069473266602,9.518705129623413,16978.1298828125,6011.647153929274
8480,8683520,2298.3902027361487,4128,-139.76666666666668,580.622392112311,-1772.0,433.5,63.06666666666667,51.973668546892306,7.0,238.0,0.10623805038630962,81.3152084350586,33.65499830245972,20639.697265625,6992.222309777315
8481,8684544,2329.7302949151826,4128,-195.8,528.9156454483077,-1160.5,463.0,74.8,59.73407737631845,29.0,215.0,0.12435119785368443,75.00973701477051,53.29277038574219,18700.78369140625,6635.943021500353
8482,8685568,2288.135326521262,4129,-480.44444444444446,794.5024104726893,-2336.5,333.0,100.22222222222223,127.0352337632515,23.0,450.0,0.13532394543290138,77.60794830322266,46.646119117736816,18668.6748046875,6133.217181331195
8483,8686592,2262.8744024016682,4129,-5.125,564.3212598998907,-1360.0,439.0,103.3125,111.11577225466239,29.0,450.0,0.10500689037144184,98.20905876159668,-14.78891372680664,14870.679931640625,3697.1437558885486
8484,8687616,2293.2531370286583,4130,193.2058823529412,329.9107302974517,-763.5,555.5,50.470588235294116,28.719982072456357,12.0,132.0,0.10517909377813339,98.68309211730957,-8.680613279342651,16022.484619140625,2580.6220279961344
8485,8688640,2267.8785147104327,4130,69.0625,489.2135549468657,-1261.0,462.0,59.9375,46.03594892852758,19.0,220.0,0.11344785988330841,92.48624992370605,5.628199338912964,19372.074951171875,8035.297073170828
8486,8689664,2283.036667070653,4130,-88.13333333333334,677.0205675523373,-2423.5,351.5,78.6,101.04705174653374,3.0,450.0,0.10546606406569481,99.17434120178223,4.151897668838501,16070.0,3673.8177493605344
8487,8690688,2252.9297731001807,4131,-328.875,904.753272652274,-2423.5,351.5,132.75,147.75972895210657,33.0,450.0,0.12446914054453373,67.14010047912598,53.66021919250488,13913.576171875,3385.649049669397
8488,8691712,2335.0398895264916,4131,-183.22222222222223,372.6693583020798,-606.5,334.0,75.11111111111111,47.186260816857946,10.0,180.0,0.1265139877796173,80.99701309204102,53.758273124694824,16612.84619140625,2713.8468627267252
8489,8692736,2335.044967491251,4132,-422.1818181818182,1028.5547953036576,-2669.0,551.0,121.81818181818181,144.12041567687777,17.0,450.0,0.10401935689151287,71.00530815124512,46.09193229675293,16181.963134765625,5094.904093730353
8490,8693760,2272.9120251985573,4132,-97.6470588235294,726.6781949129462,-2421.5,398.0,90.47058823529412,131.9764317850456,11.0,450.0,0.11858784966170788,80.25158309936523,-2.9400218725204468,19243.252685546875,3142.834754479263
8491,8694784,2272.906011048683,4133,-11.9375,481.5881888021653,-1236.5,437.5,66.75,42.41240974054646,29.0,177.0,0.10051967576146126,80.58345985412598,10.52077579498291,19755.936279296875,4676.638427754979
8492,8695808,2293.2506881139298,4133,-24.791666666666668,421.447429419007,-845.5,438.5,59.916666666666664,33.38277583159049,17.0,157.0,0.13521968200802803,46.99930000305176,35.18540096282959,15833.330810546875,6544.85997788849
8493,8696832,2293.2543614879837,4134,-17.3125,309.90264978497686,-403.0,394.5,56.9375,43.65556772909957,1.0,156.0,0.10221444070339203,64.08048152923584,-2.2793776988983154,17239.12451171875,5219.832228798917
8494,8697856,2319.1919841202985,4134,-96.10714285714286,707.2044354501802,-1989.5,544.5,81.42857142857143,102.84087172889572,16.0,443.0,0.11685474030673504,58.334784507751465,33.60455513000488,15675.201904296875,2625.0024495449425
8495,8698880,2238.1744778421644,4134,-99.04166666666667,649.1527959044431,-1835.0,411.5,79.16666666666667,114.47767856175669,6.0,450.0,0.16137462109327316,79.73615646362305,20.829504251480103,14174.08642578125,3251.8279347382413
8496,8699904,2272.9120251985573,4135,63.791666666666664,316.74407770925865,-558.5,370.0,71.0,52.622872086828046,13.0,227.0,0.13988696224987507,80.02714538574219,4.500741124153137,16727.744873046875,5882.715859185486
8497,8700928,2298.392662639945,4135,-143.875,879.2786016815148,-2404.5,390.0,117.0,128.29555721068442,42.0,450.0,0.1864069178700447,45.35454177856445,26.712573051452637,11636.97900390625,2543.9740967271046
8498,8701952,2293.2519125706403,4136,-292.09090909090907,813.1622005865803,-2123.5,477.0,110.45454545454545,121.82801859877095,28.0,450.0,0.1266360990703106,55.68173599243164,41.00020694732666,15906.042236328125,3765.512810493256
8499,8702976,2329.7302949151826,4136,-182.75,614.951471662602,-1590.5,415.5,106.25,130.98544766499828,35.0,450.0,0.09710205160081387,46.38454246520996,51.36082458496094,13071.36474609375,4138.754390267569
8500,8704000,2329.7366135406733,4137,-476.875,958.1249184605314,-2370.5,415.5,162.75,168.1938985219143,35.0,450.0,0.0959454458206892,49.5559663772583,67.15139102935791,14720.250732421875,2559.1088166883055
8501,8705024,2356.513461582777,4137,-525.25,883.0267903636899,-2021.5,365.0,135.125,127.45238081338458,38.0,450.0,0.13008004240691662,36.326836585998535,28.516690254211426,8855.61669921875,2578.268068957389
8502,8706048,2283.0342399271976,4138,-313.32142857142856,758.9743927343865,-2251.0,429.0,141.14285714285714,162.6213204888923,19.0,450.0,0.1259460188448429,52.25722408294678,14.036134243011475,13388.134521484375,2940.7959114467717
8503,8707072,2283.0318127889027,4138,-105.7,385.76969813607707,-689.0,434.5,46.5,35.592836357896516,6.0,110.0,0.16406560689210892,38.437840938568115,50.43171405792236,14515.9970703125,5531.666540782528
8504,8708096,2272.9072138761117,4139,-373.625,578.5814414367263,-1617.0,325.5,90.5,98.72309760132124,6.0,334.0,0.19460921734571457,17.72584843635559,60.592143058776855,12336.46728515625,1967.7183364682587
8505,8709120,2293.2482392044317,4139,-80.94444444444444,602.1838241141083,-1430.5,448.0,113.44444444444444,127.44158671599847,27.0,450.0,0.13907886669039726,30.562255859375,18.43456256389618,9683.259521484375,2397.964902118326
8506,8710144,2319.194488752766,4139,-476.375,912.6987369198009,-2216.0,344.5,156.5,170.6297160520406,33.0,450.0,0.11143970489501953,41.117756843566895,28.013821601867676,10644.57421875,2746.39494156031
8507,8711168,2252.933318436059,4140,-199.45454545454547,885.0908133823808,-2925.0,411.0,94.72727272727273,115.1939794110872,6.0,450.0,0.09361366741359234,61.21768093109131,4.506415367126465,11457.13232421875,2918.7923525210235
8508,8712192,2335.044967491251,4140,-107.28571428571429,668.0685837944044,-2016.5,550.5,75.78571428571429,106.31703167644305,4.0,450.0,0.07880768738687038,71.65880584716797,34.10340166091919,17166.16748046875,4994.510432702855
8509,8713216,2272.9120251985573,4141,-180.78125,625.5269021180764,-1702.0,462.5,89.25,105.69147316600332,3.0,450.0,0.09049280546605587,77.04138565063477,8.832155913114548,17917.49560546875,6312.1467128094455
8510,8714240,2277.960679818653,4141,73.46875,438.1837681252439,-1202.5,447.5,79.8125,99.36876945876908,20.0,450.0,0.08967988565564156,89.31174087524414,7.775975286960602,17188.59521484375,7529.96883336803
8511,8715264,2293.249463658527,4142,-331.65384615384613,321.14856283079337,-760.0,295.5,45.84615384615385,33.472942353824905,7.0,122.0,0.13570867478847504,50.343668937683105,86.56621551513672,23690.884765625,2602.632072274991
8512,8716288,2340.3648141589065,4142,249.3,290.5187773621526,-575.5,467.5,43.7,11.225417586887358,27.0,63.0,0.1679629571735859,62.71598720550537,46.96171855926514,16601.37109375,2997.16140618352
8513,8717312,2257.8946987698455,4143,-769.875,1133.408762042627,-3285.0,400.0,156.875,170.22517256563438,32.0,450.0,0.16921329125761986,15.424593687057495,102.56883811950684,17759.43115234375,613.7241668955024
8514,8718336,2262.8791713426167,4143,-583.8333333333334,1407.73256416914,-4461.5,410.5,140.0,141.02954773143583,34.0,450.0,0.14734023809432983,57.17082118988037,20.215986728668213,14701.63623046875,3314.8959170152993
8515,8719360,2303.562689830833,4143,-362.3181818181818,815.3598556556951,-2567.5,487.0,90.0909090909091,88.74832090135519,11.0,341.0,0.17894885689020157,42.19996166229248,55.771785736083984,20432.4208984375,5644.62794275713
8516,8720384,2329.7290311941974,4144,13.363636363636363,434.6623606531799,-930.5,456.0,58.81818181818182,39.2817750520476,4.0,158.0,0.168026614934206,46.37583065032959,37.01328086853027,19770.2685546875,3607.929724161281
8517,8721408,2324.456114259118,4144,-68.20833333333333,378.81588856666974,-809.0,354.5,65.16666666666667,21.86257583685468,25.0,101.0,0.17618874087929726,49.86602306365967,50.27726173400879,17269.755859375,3968.0160691767555
8518,8722432,2267.8833047667626,4145,-337.5833333333333,1091.831905433351,-3128.0,496.5,111.25,152.36530937191708,21.0,450.0,0.15792927518486977,39.18858623504639,54.12375354766846,19589.11572265625,4526.185256773331
8519,8723456,2308.743617847611,4145,-416.65,1375.5743900276714,-4349.0,374.5,90.8,125.16692853945086,12.0,450.0,0.1811710186302662,28.988175868988037,59.71768856048584,20704.27587890625,4291.173780207219
8520,8724480,2367.40230105539,4146,-80.875,351.9779600699453,-620.5,367.0,71.5,43.23193264243457,12.0,139.0,0.2020733878016472,24.296696424484253,79.07436561584473,17181.95849609375,4285.722761428773
8521,8725504,2277.959471636669,4146,-1317.9375,1784.4970306346127,-4693.0,315.0,207.5,171.9091329743711,39.0,450.0,0.18055327609181404,24.547078132629395,75.56871795654297,17106.220703125,11983.31124803045
8522,8726528,2277.959471636669,4147,-138.625,673.0612937974768,-1926.0,420.0,98.83333333333333,114.86937025257092,33.0,450.0,0.14656579867005348,40.073137283325195,12.39780306816101,12825.623291015625,5412.102384171008
8523,8727552,2303.563925324271,4147,-561.1818181818181,1094.6450498330346,-3696.5,327.0,125.27272727272727,154.8477791598698,4.0,450.0,0.17707665264606476,28.24289608001709,38.56091117858887,12856.180419921875,3058.6622411294484
8524,8728576,2361.9316931852113,4147,-657.9375,1305.5737349317924,-3696.5,327.0,132.125,134.862371976026,38.0,450.0,0.19060969725251198,34.34846591949463,51.05915641784668,13284.79833984375,4530.578848710282
8525,8729600,2345.7294542300733,4148,-458.0,680.8441451609906,-1957.0,396.0,122.125,131.53083051132916,4.0,450.0,0.13983415439724922,39.75762462615967,52.122314453125,12297.16259765625,3758.477938682887
8526,8730624,2324.4598882843625,4148,-440.1875,879.9268058161144,-2543.0,314.5,117.375,128.68463146390093,41.0,450.0,0.15015310235321522,46.33141803741455,40.59328651428223,13732.78955078125,5286.530251671607
8527,8731648,2293.247014751644,4149,-521.1875,789.7636884497476,-1706.5,493.0,173.0,163.77499809189436,26.0,450.0,0.1407187208533287,31.468230724334717,51.97873115539551,13502.130615234375,2763.979584902565
8528,8732672,2324.458630274586,4149,-101.29166666666667,559.4605086723182,-1519.0,440.0,91.91666666666667,110.9875806365539,27.0,450.0,0.17131851240992546,44.23548412322998,6.731439471244812,17369.371337890625,3352.873117025599
8529,8733696,2158.0570485091707,4150,-363.72727272727275,863.0028537727061,-2772.0,478.0,96.45454545454545,114.84642998081762,24.0,450.0,0.17455173656344414,28.801326990127563,34.0706672668457,16898.971923828125,6133.555248199273
8530,8734720,2340.3750164835583,4150,-119.5,836.2449551417336,-2292.0,478.5,109.0,130.330349496961,26.0,450.0,0.14795800670981407,29.670162677764893,14.243123531341553,12554.298828125,3630.605299789616
8531,8735744,2298.392662639945,4151,-105.66666666666667,633.7530188400596,-1630.0,396.0,113.0,130.0777545248311,36.0,450.0,0.16322952136397362,33.353848457336426,20.150338888168335,12814.675048828125,3567.140880255817
8532,8736768,2303.562689830833,4151,-319.375,865.7041119083356,-2078.0,450.0,133.375,135.48241352662714,28.0,450.0,0.17851467058062553,30.610398292541504,45.163161277770996,17856.5693359375,3437.388138438352
8533,8737792,2272.9096195347884,4152,-201.77777777777777,860.4918526023718,-2433.0,435.0,106.66666666666667,124.32752443981715,32.0,450.0,0.16821959614753723,20.243163108825684,20.289785385131836,15943.92138671875,6057.447251720147
8534,8738816,2288.130450533386,4152,-350.8333333333333,833.083562568739,-2475.0,296.5,137.5,125.36313918639189,48.0,450.0,0.16525906324386597,29.863340377807617,4.852082669734955,11694.248046875,2938.69394823212
8535,8739840,2233.2992898626158,4152,-122.9,339.7377518027692,-672.0,341.5,72.5,41.14911906711977,6.0,150.0,0.14592569693922997,21.37412118911743,28.5527606010437,14082.70947265625,2398.4247701752683
8536,8740864,2329.734086086364,4153,-444.3125,764.513690913217,-2082.5,394.5,118.25,133.87190706044342,34.0,450.0,0.11501730605959892,9.033602356910706,43.07930946350098,11959.68359375,4903.450670781649
